"from","to","Saliency","IntegratedGradients"
"MGAT3","MGAT4B","0.42","1.0"
"MGAT3","MGAT5","0.26","0.01"
"MGAT4B","MGAT5","1.0","0.8"
"MGAT4B","MGAT5B","0.82","0.95"
"MGAT5","MGAT5B","0.74","0.52"
