"from","to","Saliency","IntegratedGradients"
"MGAT3","MGAT4B","0.38","1.0"
"MGAT3","MGAT5","0.24","0.14"
"MGAT4B","MGAT5","1.0","1.0"
"MGAT4B","MGAT5B","0.84","0.79"
"MGAT5","MGAT5B","0.71","0.42"
