"label","mRNA","methy","GNNExplainer"
"ABAT","7.42170000076294","-0.208800002932549",0.15
"ABCA1","10.8059997558594","0.310499995946884",0.15
"ABCB1","6.29820013046265","-0.271899998188019",0.14
"ABCB4","6.79239988327026","-0.299199998378754",0.14
"ABI1","10.5468997955322","-0.472400009632111",0.14
"ABL1","11.4878997802734","0.428999990224838",0.15
"ABL2","10.3824996948242","0.2483000010252",0.15
"ACACA","8.91759967803955","0.341100007295609",0.14
"ACACB","9.79790019989014","-0.310799986124039",0.13
"ACAN","11.958399772644","-0.0764999985694885",0.14
"ACIN1","11.7952995300293","-0.474900007247925",0.14
"ACLY","12.8108997344971","-0.050500001758337",0.16
"ACO1","9.59860038757324","-0.485000014305115",0.15
"ACO2","11.2475004196167","-0.142299994826317",0.14
"ACOT4","6.25460004806519","-0.420800000429153",0.15
"ACOX1","10.0319004058838","-0.448199987411499",0.14
"ACOX2","7.54330015182495","-0.13400000333786",0.14
"ACOX3","8.38179969787598","0.393200010061264",0.16
"ACSF3","8.42739963531494","-0.484600007534027",0.13
"ACSS3","7.71640014648438","-0.0156999994069338",0.15
"ACTA1","2.50799989700317","-0.371300011873245",0.14
"ACTB","17.0743999481201","0.197699993848801",0.15
"ACTG1","15.601300239563","-0.00680000009015203",0.13
"ACTL6B","0","-0.255499988794327",0.14
"ACTN1","12.5560998916626","0.0939999967813492",0.14
"ACTN2","7.03639984130859","-0.409299999475479",0.15
"ACTN3","1.00339996814728","0.231600001454353",0.15
"ACTN4","13.8896999359131","0.407000005245209",0.12
"ACTR1A","11.5775995254517","0.269300013780594",0.15
"ACTR3B","6.64569997787476","-0.344700008630753",0.12
"ACTR8","8.38179969787598","-0.465900003910065",0.16
"ACVR1C","3.97589993476868","0.436100006103516",0.13
"ADAM12","9.93159961700439","0.318199992179871",0.14
"ADAM15","11.1246004104614","0.140900000929832",0.15
"ADAM28","8.07639980316162","0.215599998831749",0.14
"ADAMTS5","10.0488996505737","0.361999988555908",0.15
"ADAR","12.5389003753662","-0.42629998922348",0.14
"ADCY1","7.79680013656616","-0.250999987125397",0.16
"ADCY2","7.15310001373291","-0.153099998831749",0.14
"ADCY3","10.8407001495361","0.347299993038177",0.14
"ADCY5","8.99349975585938","-0.3158999979496",0.14
"ADCY7","9.51259994506836","0.199799999594688",0.14
"ADCY8","7.42460012435913","-0.299199998378754",0.15
"ADCY9","10.1454000473022","-0.333299994468689",0.14
"ADCYAP1R1","0.739700019359589","-0.417699992656708",0.15
"ADNP","10.728099822998","-0.479499995708466",0.13
"ADORA1","6.38749980926514","-0.0910999998450279",0.16
"ADRA1A","4.32829999923706","0.350600004196167",0.15
"ADRA2B","10.2964000701904","0.336800009012222",0.15
"AEBP2","9.6269998550415","-0.450199991464615",0.13
"AFF4","11.3787002563477","-0.088299997150898",0.15
"AGAP2","8.34230041503906","0.288399994373322",0.14
"AGK","9.39830017089844","-0.38170000910759",0.16
"AGL","9.36870002746582","-0.246199995279312",0.14
"AGRN","13.2236995697021","0.1233000010252",0.15
"AGT","10.2243003845215","-0.109600000083447",0.14
"AGTR1","7.12220001220703","-0.436599999666214",0.14
"AKAP9","10.4392995834351","-0.486400008201599",0.14
"AKT2","11.0893001556396","0.389699995517731",0.14
"AKT3","10.3081998825073","0.192100003361702",0.16
"ALDH1A3","9.21070003509521","0.366200000047684",0.14
"ALDH3A1","2.88030004501343","-0.320699989795685",0.14
"ALDH3A2","10.7502002716064","0.370400011539459",0.13
"ALDOA","15.353099822998","-0.352600008249283",0.13
"ALDOB","6.6838002204895","0.19539999961853",0.15
"ALK","6.58160018920898","-0.483500003814697",0.15
"AMBN","0","-0.28659999370575",0.15
"AMDHD1","3.63070011138916","-0.458400011062622",0.14
"ANAPC4","8.91359996795654","-0.365799993276596",0.13
"ANGPT4","3.77880001068115","-0.0929000005125999",0.13
"ANGPTL3","1.22630000114441","0.414400011301041",0.12
"ANK1","7.3225998878479","-0.338499993085861",0.14
"ANK2","9.194899559021","-0.0105999996885657",0.15
"ANK3","8.93649959564209","-0.0819000005722046",0.13
"ANLN","9.07909965515137","0.448199987411499",0.15
"ANO1","11.5155000686646","0.264499992132187",0.14
"ANO6","11.2820997238159","0.413300007581711",0.14
"AOC2","4.77909994125366","0.314200013875961",0.14
"AOX1","6.77930021286011","-0.0636999979615211",0.13
"AP1B1","11.2868995666504","0.349200010299683",0.14
"AP1G1","10.9153995513916","-0.339700013399124",0.15
"AP1G2","10.6339998245239","-0.448900014162064",0.13
"AP2A1","11.0403003692627","0.276699990034103",0.13
"AP2A2","11.2112998962402","-0.134800001978874",0.15
"AP2B1","12.0401000976562","0.119599997997284",0.14
"AP3B1","10.1661996841431","-0.221699997782707",0.14
"AP4E1","8.29520034790039","0.425900012254715",0.13
"AP4M1","8.42310047149658","0.316799998283386",0.12
"APAF1","9.13860034942627","-0.47409999370575",0.14
"APBB1IP","9.92310047149658","-0.141499996185303",0.14
"APC","9.59360027313232","-0.448199987411499",0.14
"APEX1","11.6782999038696","-0.470600008964539",0.13
"APLP2","13.9334001541138","-0.292699992656708",0.14
"APOA1","4.99139976501465","-0.477899998426437",0.14
"APOA5","0.416700005531311","0.184400007128716",0.14
"APOB","4.17630004882812","0.165000006556511",0.14
"APP","14.9575004577637","-0.0992999970912933",0.13
"AQR","9.72329998016357","-0.477400004863739",0.15
"ARAP1","11.7087001800537","0.251800000667572",0.14
"ARAP2","9.46819972991943","-0.413599997758865",0.14
"ARHGAP12","9.11089992523193","-0.266200006008148",0.15
"ARHGAP21","10.9329996109009","-0.355399996042252",0.13
"ARHGAP29","11.9614000320435","0.269499987363815",0.14
"ARHGAP30","10.4238996505737","0.166199997067451",0.15
"ARHGAP5","10.8835000991821","-0.472299993038177",0.13
"ARHGAP9","9.15729999542236","0.267699986696243",0.15
"ARHGEF1","11.6330995559692","0.311300009489059",0.13
"ARHGEF10L","10.4959001541138","-0.145099997520447",0.14
"ARHGEF11","10.3189001083374","0.416700005531311",0.16
"ARHGEF12","12.4799003601074","-0.371100008487701",0.12
"ARHGEF15","10.1091995239258","0.283199995756149",0.16
"ARHGEF17","12.4082002639771","0.308999985456467",0.13
"ARHGEF4","3.17589998245239","0.129999995231628",0.16
"ARHGEF5","7.73239994049072","-0.270300000905991",0.13
"ARID1A","11.1412000656128","-0.210099995136261",0.15
"ARID4A","9.38109970092773","-0.448500007390976",0.15
"ARNT","10.5118999481201","-0.486000001430511",0.15
"ARPC2","12.1491003036499","0.342799991369247",0.16
"ARSB","9.53940010070801","-0.0258000008761883",0.16
"ASPH","11.2159996032715","-0.475100010633469",0.15
"ASXL1","11.2660999298096","-0.474299997091293",0.16
"ATF2","8.75720024108887","-0.449999988079071",0.14
"ATG7","9.67870044708252","0.36149999499321",0.14
"ATN1","12.5929002761841","-0.222599998116493",0.16
"ATP11A","12.0029001235962","-0.16889999806881",0.14
"ATP12A","0","-0.383500009775162",0.13
"ATP1A1","13.2861003875732","0.00920000020414591",0.15
"ATP1B1","13.9895000457764","-0.0287999995052814",0.12
"ATP2A1","4.09380006790161","-0.484699994325638",0.13
"ATP2A2","12.2184000015259","0.342299997806549",0.15
"ATP6V1A","10.2959995269775","-0.400099992752075",0.15
"ATP8A1","10.4729995727539","-0.0992999970912933",0.14
"ATP8B2","10.5075998306274","0.146899998188019",0.14
"ATP8B4","6.74370002746582","0.379400014877319",0.14
"ATR","8.84910011291504","0.457800000905991",0.15
"AXIN1","9.74650001525879","0.40310001373291",0.16
"AXIN2","6.57649993896484","0.191899999976158",0.14
"AXL","11.7672996520996","-0.484200000762939",0.16
"B2M","16.5405006408691","0.424499988555908",0.15
"B3GNT5","9.0620002746582","0.365799993276596",0.14
"BAAT","2.22769999504089","0.0127999996766448",0.14
"BACH1","10.4086999893188","0.0785000026226044",0.14
"BAK1","8.66380023956299","0.276800006628036",0.15
"BAP1","10.4851999282837","0.391400009393692",0.14
"BAZ1A","10.2597999572754","-0.458200007677078",0.15
"BAZ1B","11.1140003204346","-0.388999998569489",0.13
"BCAN","4.59140014648438","-0.477600008249283",0.14
"BCAR1","11.3972997665405","0.122000001370907",0.13
"BCAS2","8.96549987792969","-0.438100010156631",0.14
"BCL2L11","9.34659957885742","-0.482499986886978",0.17
"BCL6","10.4378995895386","0.0059000002220273",0.15
"BCL9","9.04020023345947","-0.363299995660782",0.16
"BCL9L","11.1366996765137","0.24040000140667",0.13
"BCR","10.4048004150391","0.171800002455711",0.14
"BDKRB2","8.03829956054688","-0.231800004839897",0.14
"BICD2","10.2255001068115","0.406599998474121",0.13
"BIRC3","10.5703001022339","0.219099998474121",0.14
"BLK","2.8131000995636","-0.410899996757507",0.14
