"from","to","Saliency","IntegratedGradients"
"MGAT3","MGAT4B","0.24","0.55"
"MGAT3","MGAT5","0.66","0.43"
"MGAT4B","MGAT5","1.0","0.94"
"MGAT4B","MGAT5B","1.0","1.0"
"MGAT5","MGAT5B","0.81","0.56"
