"from","to","Saliency","IntegratedGradients"
"MGAT3","MGAT4B","0.32","0.52"
"MGAT3","MGAT5","0.63","0.27"
"MGAT4B","MGAT5","1.0","0.77"
"MGAT4B","MGAT5B","0.99","1.0"
"MGAT5","MGAT5B","0.88","0.65"
