"from","to","Saliency","IntegratedGradients"
"MGAT3","MGAT4B","1.0","0.36"
"MGAT3","MGAT5","0.97","1.0"
"MGAT4B","MGAT5","0.75","0.85"
"MGAT4B","MGAT5B","0.92","0.9"
"MGAT5","MGAT5B","0.67","0.45"
