"from","to","Saliency","IntegratedGradients"
"MGAT3","MGAT4B","0.22","0.8"
"MGAT3","MGAT5","0.38","0.32"
"MGAT4B","MGAT5","1.0","1.0"
"MGAT4B","MGAT5B","0.82","0.82"
"MGAT5","MGAT5B","0.61","0.27"
