"from","to","Saliency","IntegratedGradients"
"MGAT3","MGAT4B","1.0","1.0"
"MGAT3","MGAT5","0.06","0.02"
"MGAT4B","MGAT5","0.91","0.7"
"MGAT4B","MGAT5B","0.5","0.52"
"MGAT5","MGAT5B","0.32","0.11"
