"from","to","Saliency","IntegratedGradients"
"MGAT3","MGAT4B","0.61","1.0"
"MGAT3","MGAT5","0.08","0.21"
"MGAT4B","MGAT5","1.0","0.61"
"MGAT4B","MGAT5B","0.81","0.76"
"MGAT5","MGAT5B","0.82","0.55"
