"from","to","Saliency","IntegratedGradients"
"MGAT3","MGAT4B","0.02","0.65"
"MGAT3","MGAT5","0.51","0.42"
"MGAT4B","MGAT5","1.0","1.0"
"MGAT4B","MGAT5B","0.9","0.82"
"MGAT5","MGAT5B","0.67","0.33"
