"from","to","Saliency","IntegratedGradients"
"MGAT3","MGAT4B","1.0","1.0"
"MGAT3","MGAT5","0.2","0.23"
"MGAT4B","MGAT5","0.76","0.55"
"MGAT4B","MGAT5B","0.48","0.52"
"MGAT5","MGAT5B","0.48","0.29"
