"from","to","Saliency","IntegratedGradients"
"MGAT3","MGAT4B","0.04","0.85"
"MGAT3","MGAT5","0.38","0.02"
"MGAT4B","MGAT5","1.0","0.77"
"MGAT4B","MGAT5B","0.9","1.0"
"MGAT5","MGAT5B","0.86","0.7"
