"from","to","Saliency","IntegratedGradients"
"MGAT3","MGAT4B","0.62","1.0"
"MGAT3","MGAT5","0.04","0.24"
"MGAT4B","MGAT5","1.0","0.59"
"MGAT4B","MGAT5B","0.79","0.73"
"MGAT5","MGAT5B","0.83","0.54"
