"from","to","Saliency","IntegratedGradients"
"MGAT3","MGAT4B","0.97","0.26"
"MGAT3","MGAT5","1.0","0.97"
"MGAT4B","MGAT5","0.8","0.88"
"MGAT4B","MGAT5B","0.94","1.0"
"MGAT5","MGAT5B","0.66","0.38"
