"from","to","Saliency","IntegratedGradients"
"MGAT3","MGAT4B","1.0","0.65"
"MGAT3","MGAT5","0.83","1.0"
"MGAT4B","MGAT5","0.54","0.65"
"MGAT4B","MGAT5B","0.74","0.86"
"MGAT5","MGAT5B","0.57","0.55"
