"from","to","Saliency","IntegratedGradients"
"MGAT3","MGAT4B","0.2","1.0"
"MGAT3","MGAT5","0.22","0.21"
"MGAT4B","MGAT5","1.0","0.66"
"MGAT4B","MGAT5B","0.84","0.97"
"MGAT5","MGAT5B","0.89","0.77"
