"from","to","Saliency","IntegratedGradients"
"MGAT3","MGAT4B","1.0","1.0"
"MGAT3","MGAT5","0.14","0.06"
"MGAT4B","MGAT5","0.75","0.63"
"MGAT4B","MGAT5B","0.41","0.41"
"MGAT5","MGAT5B","0.34","0.12"
