"from","to","Saliency","IntegratedGradients"
"MGAT3","MGAT4B","1.0","1.0"
"MGAT3","MGAT5","0.13","0.14"
"MGAT4B","MGAT5","0.87","0.64"
"MGAT4B","MGAT5B","0.56","0.58"
"MGAT5","MGAT5B","0.5","0.24"
