"from","to","Saliency","IntegratedGradients"
"MGAT3","MGAT4B","1.0","0.35"
"MGAT3","MGAT5","0.92","1.0"
"MGAT4B","MGAT5","0.76","0.87"
"MGAT4B","MGAT5B","0.87","0.86"
"MGAT5","MGAT5B","0.63","0.37"
