"from","to","Saliency","IntegratedGradients"
"MGAT3","MGAT4B","0.32","0.5"
"MGAT3","MGAT5","0.65","0.5"
"MGAT4B","MGAT5","1.0","1.0"
"MGAT4B","MGAT5B","0.99","0.97"
"MGAT5","MGAT5B","0.8","0.52"
