"from","to","Saliency","IntegratedGradients"
"MGAT3","MGAT4B","1.0","0.68"
"MGAT3","MGAT5","0.8","1.0"
"MGAT4B","MGAT5","0.54","0.64"
"MGAT4B","MGAT5B","0.69","0.99"
"MGAT5","MGAT5B","0.55","0.59"
