"from","to","Saliency","IntegratedGradients"
"MGAT3","MGAT4B","0.24","0.54"
"MGAT3","MGAT5","0.62","0.41"
"MGAT4B","MGAT5","1.0","0.91"
"MGAT4B","MGAT5B","0.92","1.0"
"MGAT5","MGAT5B","0.73","0.39"
