"from","to","Saliency","IntegratedGradients"
"MGAT3","MGAT4B","0.19","0.94"
"MGAT3","MGAT5","0.35","0.18"
"MGAT4B","MGAT5","1.0","0.98"
"MGAT4B","MGAT5B","0.84","1.0"
"MGAT5","MGAT5B","0.71","0.49"
