"from","to","Saliency","IntegratedGradients"
"MGAT3","MGAT4B","0.71","1.0"
"MGAT3","MGAT5","0.06","0.04"
"MGAT4B","MGAT5","1.0","0.76"
"MGAT4B","MGAT5B","0.69","0.75"
"MGAT5","MGAT5B","0.61","0.28"
