"label","mRNA","methy","GNNExplainer"
"ABAT","9.44250011444092","-0.227500006556511",0.15
"ABCA1","11.4946002960205","0.181099995970726",0.15
"ABCB1","9.30879974365234","-0.0687000006437302",0.14
"ABCB4","8.62320041656494","-0.471100002527237",0.14
"ABI1","10.2741003036499","-0.463899999856949",0.14
"ABL1","11.0860996246338","0.449099987745285",0.15
"ABL2","10.4300003051758","0.357899993658066",0.15
"ACACA","9.07269954681396","0.308099985122681",0.14
"ACACB","9.72570037841797","-0.401399999856949",0.13
"ACAN","9.02519989013672","0.243499994277954",0.14
"ACIN1","11.7707004547119","-0.470499992370605",0.14
"ACLY","12.9499998092651","-0.030799999833107",0.16
"ACO1","10.5043001174927","-0.483599990606308",0.15
"ACO2","11.9277000427246","-0.251599997282028",0.14
"ACOT4","8.82460021972656","-0.457100003957748",0.15
"ACOX1","10.2138996124268","-0.381900012493134",0.14
"ACOX2","6.96829986572266","0.00989999994635582",0.14
"ACOX3","8.28909969329834","0.463200002908707",0.16
"ACSF3","8.30700016021729","-0.486600011587143",0.13
"ACSS3","8.99730014801025","0.0917999967932701",0.15
"ACTA1","1.04809999465942","-0.208499997854233",0.14
"ACTB","15.8069000244141","0.245100006461143",0.15
"ACTG1","15.0339002609253","-0.101899996399879",0.13
"ACTL6B","0","-0.0817999988794327",0.14
"ACTN1","11.782600402832","0.112999998033047",0.14
"ACTN2","5.56290006637573","-0.273000001907349",0.15
"ACTN3","1.2771999835968","0.290300011634827",0.15
"ACTN4","13.6104001998901","0.451499998569489",0.12
"ACTR1A","10.934100151062","0.375200003385544",0.15
"ACTR3B","6.45109987258911","-0.427100002765656",0.12
"ACTR8","8.04259967803955","-0.459500014781952",0.16
"ACVR1C","2.49239993095398","0.422500014305115",0.13
"ADAM12","6.52540016174316","0.350100010633469",0.14
"ADAM15","10.1907997131348","0.235599994659424",0.15
"ADAM28","7.92920017242432","0.305000007152557",0.14
"ADAMTS5","10.0317001342773","0.420899987220764",0.15
"ADAR","12.9063997268677","-0.434599995613098",0.14
"ADCY1","7.52320003509521","-0.383399993181229",0.16
"ADCY2","4.5278000831604","0.376899987459183",0.14
"ADCY3","10.0123996734619","0.383799999952316",0.14
"ADCY5","10.3575000762939","-0.403800010681152",0.14
"ADCY7","8.91679954528809","0.241300001740456",0.14
"ADCY8","5.97569990158081","-0.00510000018402934",0.15
"ADCY9","10.4551000595093","-0.374500006437302",0.14
"ADCYAP1R1","0","-0.285299986600876",0.15
"ADNP","10.8971004486084","-0.478500008583069",0.13
"ADORA1","7.13469982147217","-0.306800007820129",0.16
"ADRA1A","3.35820007324219","0.431300014257431",0.15
"ADRA2B","8.00920009613037","0.321099996566772",0.15
"AEBP2","9.85659980773926","-0.435799986124039",0.13
"AFF4","11.6760997772217","-0.0586999990046024",0.15
"AGAP2","7.4173002243042","0.19879999756813",0.14
"AGK","9.16679954528809","-0.381000012159348",0.16
"AGL","9.05350017547607","-0.137999996542931",0.14
"AGRN","13.1752004623413","0.189500004053116",0.15
"AGT","10.5930995941162","-0.0340999998152256",0.14
"AGTR1","9.34319972991943","-0.430500000715256",0.14
"AKAP9","10.8795003890991","-0.486900001764297",0.14
"AKT2","10.7589998245239","0.389699995517731",0.14
"AKT3","11.252799987793","0.242300003767014",0.16
"ALDH1A3","7.69840002059937","0.374000012874603",0.14
"ALDH3A1","2.8889000415802","-0.133399993181229",0.14
"ALDH3A2","12.2409000396729","0.422600001096725",0.13
"ALDOA","15.2763996124268","-0.195800006389618",0.13
"ALDOB","8.69799995422363","0.393799990415573",0.15
"ALK","1.47490000724792","-0.479999989271164",0.15
"AMBN","0","-0.303099989891052",0.15
"AMDHD1","7.69899988174438","-0.472000002861023",0.14
"ANAPC4","9.13700008392334","-0.341699987649918",0.13
"ANGPT4","4.14799976348877","-0.0421999990940094",0.13
"ANGPTL3","2.18880009651184","0.435699999332428",0.12
"ANK1","9.2701997756958","-0.2432000041008",0.14
"ANK2","8.12959957122803","0.239399999380112",0.15
"ANK3","10.3860998153687","-0.0465000011026859",0.13
"ANLN","6.35400009155273","0.432399988174438",0.15
"ANO1","11.0806999206543","0.312900006771088",0.14
"ANO6","12.0038995742798","0.453599989414215",0.14
"AOC2","4.59310007095337","0.253199994564056",0.14
"AOX1","10.2581996917725","-0.270099997520447",0.13
"AP1B1","10.8418998718262","0.375800013542175",0.14
"AP1G1","11.0497999191284","-0.323000013828278",0.15
"AP1G2","10.2602996826172","-0.450500011444092",0.13
"AP2A1","10.8533000946045","0.332100003957748",0.13
"AP2A2","11.0538997650146","0.269699990749359",0.15
"AP2B1","12.2648000717163","-0.379700005054474",0.14
"AP3B1","10.9621000289917","-0.316500008106232",0.14
"AP4E1","8.09049987792969","0.428799986839294",0.13
"AP4M1","8.05630016326904","0.363299995660782",0.12
"APAF1","9.30640029907227","-0.483000010251999",0.14
"APBB1IP","11.021900177002","-0.437099993228912",0.14
"APC","10.1211004257202","-0.438100010156631",0.14
"APEX1","11.7124004364014","-0.448199987411499",0.13
"APLP2","13.3367004394531","0.135199993848801",0.14
"APOA1","0.775600016117096","-0.468300014734268",0.14
"APOA5","0","0.031300000846386",0.14
"APOB","1.47490000724792","0.181700006127357",0.14
"APP","15.2192001342773","0.237800002098083",0.13
"AQR","9.9310998916626","-0.480300009250641",0.15
"ARAP1","11.3990001678467","0.317799985408783",0.14
"ARAP2","8.86480045318604","-0.36039999127388",0.14
"ARHGAP12","9.59099960327148","-0.291999995708466",0.15
"ARHGAP21","10.492600440979","-0.182899996638298",0.13
"ARHGAP29","12.2658996582031","0.337300002574921",0.14
"ARHGAP30","9.49250030517578","0.193900004029274",0.15
"ARHGAP5","11.2812995910645","-0.463499993085861",0.13
"ARHGAP9","7.62550020217896","0.0619000010192394",0.15
"ARHGEF1","11.036600112915","0.32370001077652",0.13
"ARHGEF10L","11.1057996749878","-0.111699998378754",0.14
"ARHGEF11","10.2157001495361","0.439099997282028",0.16
"ARHGEF12","12.7857999801636","-0.363299995660782",0.12
"ARHGEF15","10.6177997589111","0.277900010347366",0.16
"ARHGEF17","12.3769998550415","0.307399988174438",0.13
"ARHGEF4","1.47490000724792","0.0570000000298023",0.16
"ARHGEF5","8.04459953308105","-0.268200010061264",0.13
"ARID1A","10.9721002578735","0.0105999996885657",0.15
"ARID4A","10.0332002639771","-0.440600007772446",0.15
"ARNT","11.0306997299194","-0.488000005483627",0.15
"ARPC2","11.7251996994019","0.401199996471405",0.16
"ARSB","10.4671001434326","-0.0515000000596046",0.16
"ASPH","12.3262996673584","-0.474000006914139",0.15
"ASXL1","11.0663995742798","-0.479299992322922",0.16
"ATF2","9.2012996673584","-0.446999996900558",0.14
"ATG7","9.18719959259033","0.413800001144409",0.14
"ATN1","12.0929002761841","-0.251599997282028",0.16
"ATP11A","12.3284997940063","-0.034400001168251",0.14
"ATP12A","0","-0.319400012493134",0.13
"ATP1A1","13.1140003204346","0.159899994730949",0.15
"ATP1B1","14.2848997116089","0.260399997234344",0.12
"ATP2A1","4.20480012893677","-0.486799985170364",0.13
"ATP2A2","12.157600402832","0.257400006055832",0.15
"ATP6V1A","11.3052997589111","-0.440600007772446",0.15
"ATP8A1","9.98840045928955","0.256300002336502",0.14
"ATP8B2","9.64009952545166","0.208399996161461",0.14
"ATP8B4","6.19490003585815","0.420199990272522",0.14
"ATR","9.27190017700195","0.4442999958992",0.15
"AXIN1","8.97809982299805","0.417600005865097",0.16
