"from","to","Saliency","IntegratedGradients"
"MGAT3","MGAT4B","0.46","0.95"
"MGAT3","MGAT5","0.26","0.23"
"MGAT4B","MGAT5","1.0","1.0"
"MGAT4B","MGAT5B","0.73","0.84"
"MGAT5","MGAT5B","0.54","0.11"
