"from","to","Saliency","IntegratedGradients"
"MGAT3","MGAT4B","1.0","1.0"
"MGAT3","MGAT5","0.61","0.43"
"MGAT4B","MGAT5","0.74","0.32"
"MGAT4B","MGAT5B","0.05","0.26"
"MGAT5","MGAT5B","0.2","0.11"
