"label","mRNA","methy","GNNExplainer"
"ABAT","7.44549989700317","0.413500010967255",0.15
"ABCA1","8.40310001373291","0.367399990558624",0.15
"ABCB1","6.46929979324341","-0.00310000008903444",0.14
"ABCB4","5.07100009918213","0.279000014066696",0.14
"ABI1","10.9724998474121","-0.0465000011026859",0.14
"ABL1","10.6781997680664","0.398499995470047",0.15
"ABL2","10.8991003036499","-0.470899999141693",0.15
"ACACA","10.3954000473022","0.066600002348423",0.14
"ACACB","7.99049997329712","0.38510000705719",0.13
"ACAN","5.52759981155396","-0.466699987649918",0.14
"ACIN1","11.1757001876831","0.0732999965548515",0.14
"ACLY","12.164999961853","0.0472000017762184",0.16
"ACO1","9.47509956359863","-0.45550000667572",0.15
"ACO2","10.5825996398926","-0.459800004959106",0.14
"ACOT4","6.4443998336792","-0.432799994945526",0.15
"ACOX1","10.3231000900269","-0.480199992656708",0.14
"ACOX2","4.86110019683838","0.180299997329712",0.14
"ACOX3","8.88959980010986","0.426499992609024",0.16
"ACSF3","8.80039978027344","0.252600014209747",0.13
"ACSS3","6.94829988479614","-0.117200002074242",0.15
"ACTA1","11.0642995834351","-0.405000001192093",0.14
"ACTB","17.2751998901367","-0.417899996042252",0.15
"ACTG1","16.7772998809814","-0.299400001764297",0.13
"ACTL6B","0","0.0869999974966049",0.14
"ACTN1","13.081000328064","0.104299999773502",0.14
"ACTN2","2.74169993400574","0.0115999998524785",0.15
"ACTN3","1.86969995498657","0.343100011348724",0.15
"ACTN4","13.0815000534058","-0.0320000015199184",0.12
"ACTR1A","11.1815996170044","-0.485500007867813",0.15
"ACTR3B","9.49040031433105","0.00209999992512167",0.12
"ACTR8","8.78559970855713","0.374599993228912",0.16
"ACVR1C","4.23449993133545","0.316100001335144",0.13
"ADAM12","12.3655004501343","0.212300002574921",0.14
"ADAM15","12.2207002639771","-0.0167999994009733",0.15
"ADAM28","6.20580005645752","-0.00179999996908009",0.14
"ADAMTS5","8.82110023498535","0.114000000059605",0.15
"ADAR","13.8364000320435","-0.460500001907349",0.14
"ADCY1","5.75729990005493","-0.431300014257431",0.16
"ADCY2","7.04260015487671","-0.430599987506866",0.14
"ADCY3","9.60429954528809","0.104000002145767",0.14
"ADCY5","5.03809976577759","0.330199986696243",0.14
"ADCY7","10.4724998474121","0.0939000025391579",0.14
"ADCY8","0","0.0129000004380941",0.15
"ADCY9","9.18859958648682","0.230900004506111",0.14
"ADCYAP1R1","2.47270011901855","-0.486000001430511",0.15
"ADNP","11.6006002426147","-0.468899995088577",0.13
"ADORA1","7.67700004577637","-0.317099988460541",0.16
"ADRA1A","1.53410005569458","-0.0283000003546476",0.15
"ADRA2B","7.97760009765625","-0.0247000008821487",0.15
"AEBP2","9.18859958648682","-0.417499989271164",0.13
"AFF4","10.7693996429443","-0.484699994325638",0.15
"AGAP2","6.4850001335144","0.129099994897842",0.14
"AGK","9.83570003509521","-0.480100005865097",0.16
"AGL","10.003999710083","0.0111999996006489",0.14
"AGRN","12.1335000991821","0.423000007867813",0.15
"AGT","12.7517004013062","-0.0617000013589859",0.14
"AGTR1","5.95550012588501","-0.0127999996766448",0.14
"AKAP9","10.3450002670288","-0.470699995756149",0.14
"AKT2","10.3207998275757","0.236900001764297",0.14
"AKT3","9.67440032958984","0.333200007677078",0.16
"ALDH1A3","9.27040004730225","0.390300005674362",0.14
"ALDH3A1","6.09810018539429","-0.126000002026558",0.14
"ALDH3A2","11.023099899292","0.142499998211861",0.13
"ALDOA","13.2652997970581","0.299600005149841",0.13
"ALDOB","2.56800007820129","0.144099995493889",0.15
"ALK","2.96830010414124","-0.451900005340576",0.15
"AMBN","0","0.187700003385544",0.15
"AMDHD1","2.47270011901855","-0.068000003695488",0.14
"ANAPC4","8.85569953918457","-0.48539999127388",0.13
"ANGPT4","1.33159995079041","0.412499994039536",0.13
"ANGPTL3","1.09609997272491","0.215299993753433",0.12
"ANK1","5.53940010070801","-0.450899988412857",0.14
