"from","to","Saliency","IntegratedGradients"
"MGAT3","MGAT4B","1.0","1.0"
"MGAT3","MGAT5","0.13","0.17"
"MGAT4B","MGAT5","0.95","0.62"
"MGAT4B","MGAT5B","0.61","0.62"
"MGAT5","MGAT5B","0.57","0.27"
