"from","to","Saliency","IntegratedGradients"
"MGAT3","MGAT4B","1.0","0.64"
"MGAT3","MGAT5","0.82","1.0"
"MGAT4B","MGAT5","0.56","0.67"
"MGAT4B","MGAT5B","0.73","0.97"
"MGAT5","MGAT5B","0.59","0.64"
