"from","to","Saliency","IntegratedGradients"
"MGAT3","MGAT4B","0.63","0.24"
"MGAT3","MGAT5","0.79","0.54"
"MGAT4B","MGAT5","0.96","0.84"
"MGAT4B","MGAT5B","1.0","1.0"
"MGAT5","MGAT5B","0.83","0.57"
