"from","to","Saliency","IntegratedGradients"
"MGAT3","MGAT4B","0.19","0.51"
"MGAT3","MGAT5","0.64","0.58"
"MGAT4B","MGAT5","1.0","1.0"
"MGAT4B","MGAT5B","0.9","0.88"
"MGAT5","MGAT5B","0.61","0.22"
