"from","to","Saliency","IntegratedGradients"
"MGAT3","MGAT4B","1.0","1.0"
"MGAT3","MGAT5","0.23","0.24"
"MGAT4B","MGAT5","0.8","0.55"
"MGAT4B","MGAT5B","0.44","0.5"
"MGAT5","MGAT5B","0.45","0.19"
