"from","to","Saliency","IntegratedGradients"
"MGAT3","MGAT4B","1.0","0.43"
"MGAT3","MGAT5","0.89","0.88"
"MGAT4B","MGAT5","0.65","0.68"
"MGAT4B","MGAT5B","0.83","1.0"
"MGAT5","MGAT5B","0.65","0.62"
