"from","to","Saliency","IntegratedGradients"
"MGAT3","MGAT4B","1.0","0.39"
"MGAT3","MGAT5","0.93","1.0"
"MGAT4B","MGAT5","0.71","0.82"
"MGAT4B","MGAT5B","0.85","0.94"
"MGAT5","MGAT5B","0.62","0.42"
