"from","to","Saliency","IntegratedGradients"
"MGAT3","MGAT4B","0.82","0.03"
"MGAT3","MGAT5","0.85","0.53"
"MGAT4B","MGAT5","0.86","0.68"
"MGAT4B","MGAT5B","1.0","1.0"
"MGAT5","MGAT5B","0.86","0.73"
