"from","to","Saliency","IntegratedGradients"
"MGAT3","MGAT4B","0.21","0.97"
"MGAT3","MGAT5","0.34","0.06"
"MGAT4B","MGAT5","1.0","0.89"
"MGAT4B","MGAT5B","0.87","1.0"
"MGAT5","MGAT5B","0.79","0.61"
