"from","to","Saliency","IntegratedGradients"
"MGAT3","MGAT4B","1.0","0.29"
"MGAT3","MGAT5","0.94","0.93"
"MGAT4B","MGAT5","0.79","0.85"
"MGAT4B","MGAT5B","0.93","1.0"
"MGAT5","MGAT5B","0.72","0.56"
