"from","to","Saliency","IntegratedGradients"
"MGAT3","MGAT4B","0.27","0.5"
"MGAT3","MGAT5","0.65","0.5"
"MGAT4B","MGAT5","1.0","0.97"
"MGAT4B","MGAT5B","0.92","1.0"
"MGAT5","MGAT5B","0.71","0.35"
