"from","to","Saliency","IntegratedGradients"
"MGAT3","MGAT4B","0.73","0.15"
"MGAT3","MGAT5","0.8","0.46"
"MGAT4B","MGAT5","0.9","0.7"
"MGAT4B","MGAT5B","1.0","1.0"
"MGAT5","MGAT5B","0.87","0.7"
