"from","to","Saliency","IntegratedGradients"
"MGAT3","MGAT4B","0.4","0.34"
"MGAT3","MGAT5","0.75","0.68"
"MGAT4B","MGAT5","1.0","0.98"
"MGAT4B","MGAT5B","0.91","1.0"
"MGAT5","MGAT5B","0.6","0.09"
