"from","to","Saliency","IntegratedGradients"
"MGAT3","MGAT4B","0.55","1.0"
"MGAT3","MGAT5","0.18","0.02"
"MGAT4B","MGAT5","1.0","0.79"
"MGAT4B","MGAT5B","0.8","0.82"
"MGAT5","MGAT5B","0.7","0.44"
