"from","to","Saliency","IntegratedGradients"
"MGAT3","MGAT4B","0.18","0.59"
"MGAT3","MGAT5","0.58","0.31"
"MGAT4B","MGAT5","1.0","0.85"
"MGAT4B","MGAT5B","0.92","1.0"
"MGAT5","MGAT5B","0.76","0.46"
