"from","to","Saliency","IntegratedGradients"
"MGAT3","MGAT4B","1.0","0.53"
"MGAT3","MGAT5","0.82","0.88"
"MGAT4B","MGAT5","0.59","0.62"
"MGAT4B","MGAT5B","0.74","1.0"
"MGAT5","MGAT5B","0.61","0.64"
