"from","to","Saliency","IntegratedGradients"
"MGAT3","MGAT4B","1.0","0.14"
"MGAT3","MGAT5","0.91","0.63"
"MGAT4B","MGAT5","0.84","0.67"
"MGAT4B","MGAT5B","0.99","1.0"
"MGAT5","MGAT5B","0.85","0.71"
