"label","mRNA","methy","GNNExplainer"
"ABAT","8.0866003036499","-0.199399992823601",0.15
"ABCA1","11.3994998931885","0.178399994969368",0.15
"ABCB1","9.37489986419678","-0.0253999996930361",0.14
"ABCB4","6.28830003738403","-0.457800000905991",0.14
"ABI1","10.1521997451782","-0.473199993371964",0.14
"ABL1","11.4296998977661","0.413700014352798",0.15
"ABL2","9.56379985809326","0.226799994707108",0.15
"ACACA","8.85169982910156","0.0653999969363213",0.14
"ACACB","10.0117998123169","-0.332599997520447",0.13
"ACAN","10.7534999847412","0.0277999993413687",0.14
"ACIN1","11.8655996322632","-0.476700007915497",0.14
"ACLY","12.2278995513916","-0.0829000025987625",0.16
"ACO1","10.2569999694824","-0.488200008869171",0.15
"ACO2","11.7251996994019","-0.214699998497963",0.14
"ACOT4","6.57110023498535","-0.451099991798401",0.15
"ACOX1","9.76910018920898","-0.44420000910759",0.14
"ACOX2","8.27439975738525","-0.195700004696846",0.14
"ACOX3","7.84369993209839","0.449000000953674",0.16
"ACSF3","8.14589977264404","-0.466800004243851",0.13
"ACSS3","7.96229982376099","0.0929000005125999",0.15
"ACTA1","2.18359994888306","-0.339199990034103",0.14
"ACTB","15.7574996948242","0.133799999952316",0.15
"ACTG1","14.9266004562378","0.0265999995172024",0.13
"ACTL6B","0","-0.385600000619888",0.14
"ACTN1","11.6465997695923","0.0414999984204769",0.14
"ACTN2","4.25610017776489","-0.386999994516373",0.15
"ACTN3","1.56959998607635","0.291399985551834",0.15
"ACTN4","13.4632997512817","0.422500014305115",0.12
"ACTR1A","10.9075002670288","0.390799999237061",0.15
"ACTR3B","6.89120006561279","-0.421200007200241",0.12
"ACTR8","7.73859977722168","-0.467299997806549",0.16
"ACVR1C","5.02199983596802","0.440299987792969",0.13
"ADAM12","6.19059991836548","0.3091000020504",0.14
"ADAM15","10.3276996612549","0.218299999833107",0.15
"ADAM28","7.6451997756958","0.267899990081787",0.14
"ADAMTS5","9.14239978790283","0.366899996995926",0.15
"ADAR","12.5661001205444","-0.431100010871887",0.14
"ADCY1","7.23070001602173","-0.404700011014938",0.16
"ADCY2","4.06580018997192","-0.104000002145767",0.14
"ADCY3","11.1803998947144","0.321000009775162",0.14
"ADCY5","10.5929002761841","-0.394499987363815",0.14
"ADCY7","9.07450008392334","0.266699999570847",0.14
"ADCY8","0","-0.0439000017940998",0.15
"ADCY9","10.2694997787476","-0.386400014162064",0.14
"ADCYAP1R1","0","-0.418099999427795",0.15
"ADNP","10.7417001724243","-0.479600012302399",0.13
"ADORA1","9.06599998474121","-0.308400005102158",0.16
"ADRA1A","2.18359994888306","0.346199989318848",0.15
"ADRA2B","8.17770004272461","0.382699996232986",0.15
"AEBP2","9.76650047302246","-0.46849998831749",0.13
"AFF4","11.1780004501343","-0.12729999423027",0.15
"AGAP2","8.47220039367676","0.236000001430511",0.14
"AGK","9.46840000152588","-0.429300010204315",0.16
"AGL","9.01099967956543","-0.218899995088577",0.14
"AGRN","13.7843999862671","0.148100003600121",0.15
"AGT","9.77950000762939","-0.0776999965310097",0.14
"AGTR1","9.33059978485107","-0.434300005435944",0.14
"AKAP9","10.4201002120972","-0.486400008201599",0.14
"AKT2","11.391300201416","0.388099998235703",0.14
"AKT3","9.95849990844727","0.108900003135204",0.16
"ALDH1A3","8.47599983215332","0.398499995470047",0.14
"ALDH3A1","5.03940010070801","-0.36710000038147",0.14
"ALDH3A2","12.1770000457764","0.216199994087219",0.13
"ALDOA","15.913800239563","-0.293999999761581",0.13
"ALDOB","6.94290018081665","0.410899996757507",0.15
"ALK","1.56959998607635","-0.481599986553192",0.15
"AMBN","0","0.0544000007212162",0.15
"AMDHD1","6.42010021209717","-0.473600000143051",0.14
"ANAPC4","9.30830001831055","-0.41100001335144",0.13
