"from","to","Saliency","IntegratedGradients"
"MGAT3","MGAT4B","1.0","1.0"
"MGAT3","MGAT5","0.25","0.28"
"MGAT4B","MGAT5","0.64","0.5"
"MGAT4B","MGAT5B","0.38","0.39"
"MGAT5","MGAT5B","0.43","0.25"
