"from","to","Saliency","IntegratedGradients"
"MGAT3","MGAT4B","0.48","0.33"
"MGAT3","MGAT5","0.78","0.56"
"MGAT4B","MGAT5","0.97","0.9"
"MGAT4B","MGAT5B","1.0","1.0"
"MGAT5","MGAT5B","0.78","0.5"
