"label","mRNA","methy","GNNExplainer"
"ABAT","12.4099998474121","0.0595000013709068",0.15
"ABCA1","7.83500003814697","0.282200008630753",0.15
"ABCB1","6.4141001701355","0.139200001955032",0.14
"ABCB4","4.89610004425049","0.160699993371964",0.14
"ABI1","10.4165000915527","0.23929999768734",0.14
"ABL1","11.0506000518799","0.406599998474121",0.15
"ABL2","9.82569980621338","-0.458700001239777",0.15
"ACACA","12.0335998535156","-0.046000000089407",0.14
"ACACB","9.9507999420166","0.362500011920929",0.13
"ACAN","4.31549978256226","-0.400599986314774",0.14
"ACIN1","11.5572004318237","-0.13910000026226",0.14
"ACLY","12.1716995239258","-0.10419999808073",0.16
"ACO1","10.0465002059937","-0.399100005626678",0.15
"ACO2","11.81130027771","-0.465200006961823",0.14
"ACOT4","7.75769996643066","-0.390500009059906",0.15
"ACOX1","10.6646003723145","-0.480300009250641",0.14
"ACOX2","8.19419956207275","-0.116300001740456",0.14
"ACOX3","10.2040996551514","0.352999985218048",0.16
"ACSF3","8.09140014648438","0.297100007534027",0.13
"ACSS3","8.367600440979","0.0593999996781349",0.15
"ACTA1","3.73690009117126","-0.344700008630753",0.14
"ACTB","15.5626001358032","-0.308600008487701",0.15
"ACTG1","15.5115995407104","-0.0856999978423119",0.13
"ACTL6B","0","-0.251300007104874",0.14
"ACTN1","11.8889999389648","0.272799998521805",0.14
"ACTN2","0","-0.183699995279312",0.15
"ACTN3","0.496800005435944","0.207900002598763",0.15
"ACTN4","12.7908000946045","0.247299998998642",0.12
"ACTR1A","11.1267995834351","-0.484899997711182",0.15
"ACTR3B","6.82310009002686","0.349400013685226",0.12
"ACTR8","9.22679996490479","-0.101999998092651",0.16
"ACVR1C","4.34490013122559","0.34689998626709",0.13
"ADAM12","8.71249961853027","0.107199996709824",0.14
"ADAM15","12.0643997192383","-0.149700000882149",0.15
"ADAM28","7.18690013885498","-0.204600006341934",0.14
"ADAMTS5","7.49049997329712","0.116300001740456",0.15
"ADAR","13.3235998153687","-0.464899986982346",0.14
"ADCY1","8.77480030059814","-0.398200005292892",0.16
"ADCY2","4.72730016708374","-0.383899986743927",0.14
"ADCY3","9.94470024108887","0.249899998307228",0.14
"ADCY5","8.08049964904785","0.450399994850159",0.14
"ADCY7","8.16349983215332","0.209299996495247",0.14
"ADCY8","0","-0.337300002574921",0.15
"ADCY9","10.7911996841431","-0.0667999982833862",0.14
"ADCYAP1R1","0.865700006484985","-0.470400005578995",0.15
"ADNP","11.6593999862671","-0.459699988365173",0.13
"ADORA1","8.57929992675781","-0.24439999461174",0.16
"ADRA1A","0.865700006484985","-0.0094999996945262",0.15
"ADRA2B","3.64510011672974","-0.0973000004887581",0.15
"AEBP2","9.11999988555908","-0.463600009679794",0.13
"AFF4","12.3720998764038","-0.482400000095367",0.15
"AGAP2","5.7185001373291","0.245700001716614",0.14
"AGK","9.03769969940186","-0.482199996709824",0.16
"AGL","10.174599647522","-0.152400001883507",0.14
"AGRN","11.5541000366211","0.418300002813339",0.15
"AGT","9.60359954833984","-0.086499996483326",0.14
"AGTR1","10.8067998886108","-0.293900012969971",0.14
"AKAP9","12.3297996520996","-0.469799995422363",0.14
"AKT2","11.6964998245239","0.0617999993264675",0.14
"AKT3","8.24199962615967","0.282099992036819",0.16
"ALDH1A3","8.04979991912842","0.317699998617172",0.14
"ALDH3A1","2.99799990653992","0.209199994802475",0.14
"ALDH3A2","12.2518997192383","0.224199995398521",0.13
"ALDOA","14.9755001068115","0.151600003242493",0.13
"ALDOB","1.6114000082016","0.070200003683567",0.15
"ALK","3.13930010795593","0.029899999499321",0.15
"AMBN","0","0.360000014305115",0.15
"AMDHD1","3.38619995117188","-0.361600011587143",0.14
"ANAPC4","8.75979995727539","-0.486900001764297",0.13
"ANGPT4","1.15919995307922","0.107500001788139",0.13
"ANGPTL3","0.496800005435944","0.269600003957748",0.12
"ANK1","4.0903000831604","-0.128700003027916",0.14
"ANK2","7.01420021057129","0.152400001883507",0.15
"ANK3","10.9432001113892","0.140000000596046",0.13
"ANLN","7.86079978942871","0.399599999189377",0.15
"ANO1","10.6733999252319","-0.255400002002716",0.14
"ANO6","10.8017997741699","-0.458400011062622",0.14
"AOC2","3.49539995193481","0.347799986600876",0.14
"AOX1","7.1746997833252","0.0403999984264374",0.13
"AP1B1","11.8028001785278","0.354099988937378",0.14
"AP1G1","11.1583003997803","0.117700003087521",0.15
"AP1G2","10.319299697876","-0.467799991369247",0.13
"AP2A1","10.2497997283936","0.400700002908707",0.13
"AP2A2","10.9099998474121","0.439500004053116",0.15
"AP2B1","12.9233999252319","-0.470499992370605",0.14
"AP3B1","10.5506000518799","-0.125499993562698",0.14
"AP4E1","8.90540027618408","-0.481299996376038",0.13
"AP4M1","8.56280040740967","-0.463099986314774",0.12
"APAF1","8.94690036773682","-0.486999988555908",0.14
"APBB1IP","7.49049997329712","-0.163599997758865",0.14
"APC","9.82569980621338","0.202199995517731",0.14
"APEX1","11.5115003585815","-0.465999990701675",0.13
"APLP2","13.045599937439","0.435699999332428",0.14
"APOA1","2.10060000419617","0.220200002193451",0.14
"APOA5","1.95519995689392","-0.104500003159046",0.14
"APOB","2.46519994735718","-0.0790000036358833",0.14
"APP","13.8533000946045","0.239700004458427",0.13
"AQR","10.8037996292114","-0.475400000810623",0.15
"ARAP1","11.8367004394531","0.386599987745285",0.14
"ARAP2","7.6136999130249","-0.269499987363815",0.14
"ARHGAP12","10.191499710083","-0.458400011062622",0.15
"ARHGAP21","10.3302001953125","0.0423000007867813",0.13
"ARHGAP29","11.5234003067017","-0.395999997854233",0.14
"ARHGAP30","8.81350040435791","0.237499997019768",0.15
"ARHGAP5","10.7344999313354","-0.470999985933304",0.13
"ARHGAP9","6.87459993362427","0.0865999981760979",0.15
"ARHGEF1","10.1833000183105","0.255100011825562",0.13
"ARHGEF10L","9.59980010986328","0.23589999973774",0.14
"ARHGEF11","10.6627998352051","-0.115000002086163",0.16
"ARHGEF12","12.2637996673584","-0.201700001955032",0.12
"ARHGEF15","7.91580009460449","0.291000008583069",0.16
"ARHGEF17","11.1384000778198","0.304100006818771",0.13
"ARHGEF4","4.91590023040771","0.367799997329712",0.16
"ARHGEF5","9.33629989624023","0.429399996995926",0.13
"ARID1A","11.6817998886108","-0.460700005292892",0.15
"ARID4A","9.48359966278076","-0.458799988031387",0.15
"ARNT","10.6331996917725","-0.483900010585785",0.15
"ARPC2","11.581600189209","0.42289999127388",0.16
"ARSB","7.34479999542236","0.328599989414215",0.16
"ASPH","12.6640996932983","0.219200000166893",0.15
"ASXL1","10.4012002944946","-0.479099988937378",0.16
"ATF2","9.07779979705811","-0.483500003814697",0.14
"ATG7","9.62959957122803","0.417800009250641",0.14
"ATN1","11.9427003860474","-0.3125",0.16
"ATP11A","9.3681001663208","-0.335700005292892",0.14
"ATP12A","0.496800005435944","-0.393900007009506",0.13
"ATP1A1","14.0922002792358","0.337099999189377",0.15
"ATP1B1","12.4102001190186","-0.26230001449585",0.12
"ATP2A1","2.92170000076294","0.411399990320206",0.13
"ATP2A2","12.239800453186","-0.488400012254715",0.15
"ATP6V1A","11.2301998138428","-0.463699996471405",0.15
"ATP8A1","7.84800004959106","0.287999987602234",0.14
"ATP8B2","8.68540000915527","-0.425799995660782",0.14
"ATP8B4","6.09639978408813","0.294699996709824",0.14
"ATR","9.97929954528809","-0.481900006532669",0.15
"AXIN1","10.4630002975464","0.391499996185303",0.16
"AXIN2","8.12569999694824","0.227200001478195",0.14
"AXL","9.66479969024658","-0.0368000008165836",0.16
