"from","to","Saliency","IntegratedGradients"
"MGAT3","MGAT4B","1.0","1.0"
"MGAT3","MGAT5","0.23","0.26"
"MGAT4B","MGAT5","0.78","0.53"
"MGAT4B","MGAT5B","0.43","0.49"
"MGAT5","MGAT5B","0.45","0.2"
