"from","to","Saliency","IntegratedGradients"
"MGAT3","MGAT4B","1.0","0.26"
"MGAT3","MGAT5","0.9","0.73"
"MGAT4B","MGAT5","0.76","0.67"
"MGAT4B","MGAT5B","0.92","1.0"
"MGAT5","MGAT5B","0.76","0.68"
