"from","to","Saliency","IntegratedGradients"
"MGAT3","MGAT4B","1.0","0.24"
"MGAT3","MGAT5","0.89","0.66"
"MGAT4B","MGAT5","0.76","0.63"
"MGAT4B","MGAT5B","0.92","1.0"
"MGAT5","MGAT5B","0.79","0.72"
