"from","to","Saliency","IntegratedGradients"
"MGAT3","MGAT4B","0.24","0.97"
"MGAT3","MGAT5","0.29","0.12"
"MGAT4B","MGAT5","1.0","0.7"
"MGAT4B","MGAT5B","0.87","1.0"
"MGAT5","MGAT5B","0.85","0.72"
