"from","to","Saliency","IntegratedGradients"
"MGAT3","MGAT4B","1.0","1.0"
"MGAT3","MGAT5","0.25","0.33"
"MGAT4B","MGAT5","0.49","0.4"
"MGAT4B","MGAT5B","0.15","0.33"
"MGAT5","MGAT5B","0.27","0.19"
