"from","to","Saliency","IntegratedGradients"
"MGAT3","MGAT4B","0.86","1.0"
"MGAT3","MGAT5","0.09","0.12"
"MGAT4B","MGAT5","1.0","0.81"
"MGAT4B","MGAT5B","0.65","0.74"
"MGAT5","MGAT5B","0.42","0.0"
