"from","to","Saliency","IntegratedGradients"
"MGAT3","MGAT4B","0.03","0.69"
"MGAT3","MGAT5","0.5","0.39"
"MGAT4B","MGAT5","1.0","1.0"
"MGAT4B","MGAT5B","0.84","0.94"
"MGAT5","MGAT5B","0.65","0.24"
