"from","to","Saliency","IntegratedGradients"
"MGAT3","MGAT4B","1.0","0.52"
"MGAT3","MGAT5","0.92","1.0"
"MGAT4B","MGAT5","0.67","0.76"
"MGAT4B","MGAT5B","0.77","0.8"
"MGAT5","MGAT5B","0.48","0.16"
