"from","to","Saliency","IntegratedGradients"
"MGAT3","MGAT4B","1.0","0.41"
"MGAT3","MGAT5","0.96","1.0"
"MGAT4B","MGAT5","0.72","0.81"
"MGAT4B","MGAT5B","0.85","0.83"
"MGAT5","MGAT5B","0.57","0.29"
