"from","to","Saliency","IntegratedGradients"
"MGAT3","MGAT4B","1.0","1.0"
"MGAT3","MGAT5","0.17","0.21"
"MGAT4B","MGAT5","0.82","0.56"
"MGAT4B","MGAT5B","0.5","0.59"
"MGAT5","MGAT5B","0.48","0.26"
