"from","to","Saliency","IntegratedGradients"
"MGAT3","MGAT4B","0.39","0.9"
"MGAT3","MGAT5","0.3","0.28"
"MGAT4B","MGAT5","1.0","1.0"
"MGAT4B","MGAT5B","0.81","0.76"
"MGAT5","MGAT5B","0.6","0.27"
