"label","mRNA","methy","GNNExplainer"
"ABAT","9.89080047607422","-0.393799990415573",0.15
"ABCA1","11.0485000610352","0.328700006008148",0.15
"ABCB1","5.97289991378784","-0.130999997258186",0.14
"ABCB4","8.06429958343506","-0.393599987030029",0.14
"ABI1","11.275899887085","-0.142100006341934",0.14
"ABL1","10.8107004165649","-0.466600000858307",0.15
"ABL2","10.2011003494263","0.298200011253357",0.15
"ACACA","11.3557996749878","-0.216900005936623",0.14
"ACACB","7.50790023803711","-0.263300001621246",0.13
"ACAN","4.35230016708374","0.125900000333786",0.14
"ACIN1","11.6312999725342","0.303799986839294",0.14
"ACLY","11.8187999725342","0.299600005149841",0.16
"ACO1","10.5036001205444","-0.223499998450279",0.15
"ACO2","10.8949003219604","0.0575999990105629",0.14
"ACOT4","5.63129997253418","-0.387699991464615",0.15
"ACOX1","10.9394998550415","-0.00350000010803342",0.14
"ACOX2","7.33330011367798","-0.138600006699562",0.14
"ACOX3","8.78229999542236","-0.129199996590614",0.16
"ACSF3","8.00109958648682","0.255499988794327",0.13
"ACSS3","6.24060010910034","-0.321999996900558",0.15
"ACTA1","0.912999987602234","-0.121299996972084",0.14
"ACTB","16.6068000793457","-0.459699988365173",0.15
"ACTG1","15.3983001708984","-0.410199999809265",0.13
"ACTL6B","0","0.096900001168251",0.14
"ACTN1","11.6724996566772","0.164599999785423",0.14
"ACTN2","2.43700003623962","0.175799995660782",0.15
"ACTN3","0.527599990367889","-0.365700006484985",0.15
"ACTN4","12.8456001281738","-0.34349998831749",0.12
"ACTR1A","11.7319002151489","-0.446399986743927",0.15
"ACTR3B","7.09320020675659","-0.307200014591217",0.12
"ACTR8","8.48810005187988","-0.462300002574921",0.16
"ACVR1C","3.42129993438721","-0.373100012540817",0.13
"ADAM12","5.61829996109009","0.0940999984741211",0.14
"ADAM15","11.9236001968384","-0.290399998426437",0.15
"ADAM28","10.0698003768921","-0.152199998497963",0.14
"ADAMTS5","6.03249979019165","0.299600005149841",0.15
"ADAR","12.8666000366211","-0.377900004386902",0.14
"ADCY1","5.34819984436035","-0.141000002622604",0.16
"ADCY2","2.43700003623962","-0.195899993181229",0.14
"ADCY3","8.73560047149658","0.352800011634827",0.14
"ADCY5","3.83240008354187","-0.0500000007450581",0.14
"ADCY7","9.5314998626709","0.259700000286102",0.14
"ADCY8","0","-0.30239999294281",0.15
"ADCY9","9.74699974060059","0.240899994969368",0.14
"ADCYAP1R1","0","-0.29679998755455",0.15
"ADNP","10.5279998779297","-0.377600014209747",0.13
"ADORA1","5.31659984588623","-0.0872000008821487",0.16
"ADRA1A","1.6813999414444","-0.259799987077713",0.15
"ADRA2B","2.65490007400513","-0.0544999986886978",0.15
"AEBP2","9.5383996963501","-0.35699999332428",0.13
"AFF4","12.0242004394531","-0.166600003838539",0.15
"AGAP2","7.11530017852783","-0.172099992632866",0.14
"AGK","8.81099987030029","-0.396499991416931",0.16
"AGL","8.89360046386719","-0.0296999998390675",0.14
"AGRN","12.6866998672485","-0.0275999996811152",0.15
"AGT","8.44849967956543","-0.129399999976158",0.14
"AGTR1","5.65670013427734","0.14020000398159",0.14
"AKAP9","10.8839998245239","-0.476700007915497",0.14
"AKT2","10.6014995574951","-0.364399999380112",0.14
"AKT3","8.57919979095459","0.236200004816055",0.16
"ALDH1A3","7.25129985809326","0.301099985837936",0.14
"ALDH3A1","3.47959995269775","0.17679999768734",0.14
"ALDH3A2","12.7271003723145","-0.0899000018835068",0.13
"ALDOA","14.0927000045776","0.229000002145767",0.13
"ALDOB","4.18730020523071","-0.132699996232986",0.15
"ALK","2.43700003623962","0.308699995279312",0.15
"AMBN","0","-0.301499992609024",0.15
"AMDHD1","3.78699994087219","-0.0838000029325485",0.14
"ANAPC4","9.33250045776367","-0.46900001168251",0.13
"ANGPT4","0","-0.249500006437302",0.13
"ANGPTL3","6.43709993362427","0.205699995160103",0.12
"ANK1","3.53559994697571","0.234300002455711",0.14
"ANK2","6.93039989471436","0.268799990415573",0.15
"ANK3","8.28660011291504","0.34060001373291",0.13
"ANLN","7.08850002288818","0.365200012922287",0.15
"ANO1","7.52880001068115","-0.226199999451637",0.14
"ANO6","9.83539962768555","0.200699999928474",0.14
"AOC2","2.18009996414185","0.226799994707108",0.14
"AOX1","5.36380004882812","0.0851999968290329",0.13
"AP1B1","11.1928997039795","0.299100011587143",0.14
"AP1G1","11.4680004119873","-0.264999985694885",0.15
"AP1G2","10.8887996673584","-0.398900002241135",0.13
"AP2A1","10.9321002960205","0.325700014829636",0.13
"AP2A2","10.7458000183105","-0.104299999773502",0.15
"AP2B1","12.4888000488281","-0.349400013685226",0.14
"AP3B1","10.3535003662109","-0.443800002336502",0.14
"AP4E1","8.1742000579834","-0.45550000667572",0.13
"AP4M1","8.54860019683838","0.293300002813339",0.12
"APAF1","8.95909976959229","-0.372999995946884",0.14
"APBB1IP","7.9734001159668","-0.131099998950958",0.14
"APC","9.62969970703125","-0.131300002336502",0.14
"APEX1","11.0569000244141","-0.301999986171722",0.13
"APLP2","14.4019002914429","0.18359999358654",0.14
"APOA1","3.74009990692139","0.132200002670288",0.14
"APOA5","5.14720010757446","-0.269600003957748",0.14
"APOB","1.21689999103546","-0.0724999979138374",0.14
"APP","14.0300998687744","0.19200000166893",0.13
"AQR","9.19799995422363","0.0672999992966652",0.15
"ARAP1","10.8369998931885","0.324299991130829",0.14
"ARAP2","9.01060009002686","-0.300599992275238",0.14
"ARHGAP12","10.5809001922607","-0.252700001001358",0.15
"ARHGAP21","11.0738000869751","-0.0799999982118607",0.13
"ARHGAP29","10.1688003540039","-0.324099987745285",0.14
"ARHGAP30","9.29240036010742","0.16159999370575",0.15
"ARHGAP5","10.7116003036499","-0.227200001478195",0.13
"ARHGAP9","7.96840000152588","0.200299993157387",0.15
"ARHGEF1","11.5738000869751","-0.030799999833107",0.13
"ARHGEF10L","8.77649974822998","0.298200011253357",0.14
"ARHGEF11","10.5625","-0.413500010967255",0.16
"ARHGEF12","11.56369972229","-0.155599996447563",0.12
"ARHGEF15","7.99109983444214","0.137500002980232",0.16
"ARHGEF17","9.99930000305176","0.31029999256134",0.13
"ARHGEF4","4.80380010604858","0.150199994444847",0.16
"ARHGEF5","9.27919960021973","-0.261099994182587",0.13
"ARID1A","11.4137001037598","0.45550000667572",0.15
"ARID4A","9.29139995574951","-0.423099994659424",0.15
"ARNT","10.5004997253418","-0.195800006389618",0.15
"ARPC2","11.9576997756958","0.250699996948242",0.16
"ARSB","8.30080032348633","0.10530000180006",0.16
"ASPH","10.5452995300293","0.177000001072884",0.15
"ASXL1","10.6885995864868","-0.200900003314018",0.16
"ATF2","8.3346996307373","-0.473199993371964",0.14
"ATG7","9.27880001068115","-0.219699993729591",0.14
"ATN1","11.7868995666504","-0.390500009059906",0.16
"ATP11A","14.3733997344971","-0.0744000002741814",0.14
"ATP12A","3.08839988708496","-0.455300003290176",0.13
