"from","to","Saliency","IntegratedGradients"
"MGAT3","MGAT4B","0.34","0.91"
"MGAT3","MGAT5","0.29","0.22"
"MGAT4B","MGAT5","1.0","1.0"
"MGAT4B","MGAT5B","0.82","0.79"
"MGAT5","MGAT5B","0.66","0.35"
