"from","to","Saliency","IntegratedGradients"
"MGAT3","MGAT4B","0.44","0.35"
"MGAT3","MGAT5","0.75","0.62"
"MGAT4B","MGAT5","0.98","1.0"
"MGAT4B","MGAT5B","1.0","0.94"
"MGAT5","MGAT5B","0.76","0.46"
