"from","to","Saliency","IntegratedGradients"
"MGAT3","MGAT4B","0.59","0.24"
"MGAT3","MGAT5","0.81","0.69"
"MGAT4B","MGAT5","0.97","1.0"
"MGAT4B","MGAT5B","1.0","0.98"
"MGAT5","MGAT5B","0.77","0.48"
